repayment_id,application_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,days_overdue,payment_mode,remarks
REP103177,APP11385,1,2024-08-10,2024-09-01,4592.49,6192.49,Paid Late,1600.0,22,NACH Auto-Debit,Payment delayed by 22 days. Late fee penalty assessed.
REP103178,APP11115,3,2025-04-14,2025-04-12,2799.54,2799.54,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103179,APP12681,2,2025-12-23,2025-12-23,27197.21,27197.21,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103180,APP10747,4,2025-09-05,2025-09-04,38519.07,38519.07,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103181,APP10243,4,2025-02-13,,10958.46,0.0,Missed,4850.0,87,,EMI overdue by 87 days. No payment received.
REP103182,APP11923,2,2025-08-07,2025-08-18,15679.12,11012.44,Partially Paid,630.0,11,Net Banking,Partial payment of ₹11012.44 received against due amount ₹15679.12.
REP103183,APP12323,3,2025-11-25,2025-12-31,8753.77,11053.77,Paid Late,2300.0,36,UPI,Payment delayed by 36 days. Late fee penalty assessed.
REP103184,APP11545,6,2026-04-10,2026-04-07,28883.54,28883.54,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103185,APP12802,4,2025-04-26,2025-04-21,6287.87,6287.87,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103186,APP11776,2,2025-03-22,2025-03-17,11940.29,11940.29,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103187,APP10558,2,2026-01-29,2026-01-27,32493.17,32493.17,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103188,APP12968,2,2025-06-11,2025-06-08,12267.2,12267.2,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103189,APP11987,3,2026-03-17,,11050.78,0.0,Missed,2000.0,30,,EMI overdue by 30 days. No payment received.
REP103190,APP12930,3,2025-05-21,2025-05-16,42139.27,42139.27,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103191,APP12577,1,2024-09-06,2024-09-04,27485.56,27485.56,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103192,APP12749,7,2024-12-19,2024-12-17,13273.5,13273.5,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103193,APP11593,2,2025-04-07,2025-04-28,40068.87,41618.87,Paid Late,1550.0,21,NACH Auto-Debit,Payment delayed by 21 days. Late fee penalty assessed.
REP103194,APP10277,2,2024-10-15,2024-10-14,15780.34,15780.34,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103195,APP10820,4,2024-09-01,2024-10-15,22476.76,25176.76,Paid Late,2700.0,44,UPI,Payment delayed by 44 days. Late fee penalty assessed.
REP103196,APP11905,3,2024-12-03,2024-12-11,3499.02,2346.17,Partially Paid,540.0,8,Net Banking,Partial payment of ₹2346.17 received against due amount ₹3499.02.
REP103197,APP12143,1,2025-09-24,2025-09-25,89197.88,89747.88,Paid Late,550.0,1,Net Banking,Payment delayed by 1 days. Late fee penalty assessed.
REP103198,APP12562,5,2025-03-29,2025-03-27,13520.54,13520.54,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103199,APP11758,4,2025-08-29,2025-08-24,44697.62,44697.62,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103200,APP11208,3,2024-06-25,2024-08-07,90112.3,92762.3,Paid Late,2650.0,43,UPI,Payment delayed by 43 days. Late fee penalty assessed.
REP103201,APP11081,2,2025-03-16,2025-03-16,15697.26,15697.26,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103202,APP12704,2,2025-11-16,2025-11-23,4725.08,5575.08,Paid Late,850.0,7,UPI,Payment delayed by 7 days. Late fee penalty assessed.
REP103203,APP10562,1,2025-03-24,2025-03-22,6944.36,6944.36,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103204,APP10619,3,2024-12-24,2024-12-19,9421.37,9421.37,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103205,APP11064,1,2025-12-26,2026-01-31,10154.37,4125.9,Partially Paid,1380.0,36,Wallet,Partial payment of ₹4125.9 received against due amount ₹10154.37.
REP103206,APP11472,3,2025-08-19,2025-08-17,5837.43,5837.43,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103207,APP11687,2,2024-09-09,2024-09-07,5018.54,5018.54,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103208,APP11961,5,2025-03-23,2025-03-22,5084.5,5084.5,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103209,APP12973,2,2024-04-22,2024-04-20,20310.92,20310.92,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103210,APP12810,2,2025-05-10,2025-06-07,6516.23,8416.23,Paid Late,1900.0,28,Debit Card,Payment delayed by 28 days. Late fee penalty assessed.
REP103211,APP10661,2,2024-09-17,2024-09-12,15952.63,15952.63,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103212,APP11309,5,2026-02-13,2026-02-13,4604.34,4604.34,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103213,APP10279,1,2025-10-30,2025-10-27,32541.67,32541.67,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103214,APP10274,3,2025-02-11,2025-02-11,4313.6,4313.6,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103215,APP12618,2,2024-09-26,2024-09-22,35714.57,35714.57,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103216,APP12689,1,2025-05-07,2025-05-02,4783.4,4783.4,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103217,APP12692,2,2024-09-10,2024-10-02,21160.34,22760.34,Paid Late,1600.0,22,NACH Auto-Debit,Payment delayed by 22 days. Late fee penalty assessed.
REP103218,APP10520,1,2025-01-24,2025-01-22,20254.9,20254.9,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103219,APP11470,1,2024-02-06,2024-02-02,29230.18,29230.18,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103220,APP11349,3,2025-01-14,2025-01-14,3873.06,3873.06,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103221,APP11211,5,2025-06-29,2025-08-04,11165.71,13465.71,Paid Late,2300.0,36,Credit Card,Payment delayed by 36 days. Late fee penalty assessed.
REP103222,APP10616,3,2025-09-16,2025-09-16,1883.55,1883.55,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103223,APP11896,1,2025-11-20,2025-11-20,3975.11,3975.11,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103224,APP12257,3,2025-06-25,2025-07-16,6706.37,8256.37,Paid Late,1550.0,21,UPI,Payment delayed by 21 days. Late fee penalty assessed.
REP103225,APP10472,2,2025-03-22,2025-04-01,43967.89,44967.89,Paid Late,1000.0,10,Debit Card,Payment delayed by 10 days. Late fee penalty assessed.
REP103226,APP12596,3,2024-06-06,2024-06-06,23116.01,23116.01,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103227,APP10820,5,2024-10-01,2024-09-26,22476.76,22476.76,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103228,APP12834,4,2026-03-05,2026-03-14,5698.07,6648.07,Paid Late,950.0,9,Wallet,Payment delayed by 9 days. Late fee penalty assessed.
REP103229,APP11390,2,2025-11-14,2025-11-13,6607.83,6607.83,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103230,APP10103,1,2024-11-20,2024-11-16,22591.17,22591.17,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103231,APP12131,3,2025-12-17,2025-12-13,7181.65,7181.65,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103232,APP11174,3,2026-02-08,2026-02-04,1561.83,1561.83,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103233,APP12930,4,2025-06-20,2025-06-15,42139.27,42139.27,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103234,APP12450,3,2025-03-11,2025-03-08,3738.17,3738.17,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103235,APP11563,5,2024-08-18,2024-08-26,19798.29,20698.29,Paid Late,900.0,8,Wallet,Payment delayed by 8 days. Late fee penalty assessed.
REP103236,APP11546,3,2024-04-11,2024-04-09,42581.86,42581.86,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103237,APP11272,2,2025-10-11,2025-10-10,29368.51,29368.51,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103238,APP11625,6,2025-11-21,2025-12-17,13039.33,4651.0,Partially Paid,1080.0,26,Net Banking,Partial payment of ₹4651.0 received against due amount ₹13039.33.
REP103239,APP11420,2,2024-12-01,2024-11-27,9283.65,9283.65,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103240,APP11833,5,2025-04-02,2025-03-31,13537.07,13537.07,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103241,APP10882,4,2025-02-26,2025-04-12,9117.13,11867.13,Paid Late,2750.0,45,Wallet,Payment delayed by 45 days. Late fee penalty assessed.
REP103242,APP11352,1,2025-03-24,2025-03-24,4715.16,4715.16,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103243,APP12813,2,2025-02-22,,22258.8,0.0,Missed,1850.0,27,,EMI overdue by 27 days. No payment received.
REP103244,APP12998,2,2025-08-19,2025-08-14,7654.23,7654.23,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103245,APP11986,3,2024-06-17,2024-06-15,37825.85,37825.85,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103246,APP11534,2,2025-02-09,2025-02-08,9496.5,9496.5,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103247,APP10325,1,2024-02-26,2024-02-25,6261.08,6261.08,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103248,APP12430,4,2025-03-26,2025-03-23,11225.03,11225.03,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103249,APP10657,4,2025-04-04,2025-04-02,14369.86,14369.86,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103250,APP11188,4,2025-04-08,2025-04-06,9794.88,9794.88,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103251,APP11086,3,2025-03-18,,13753.66,0.0,Missed,4200.0,74,,EMI overdue by 74 days. No payment received.
REP103252,APP11283,2,2025-07-26,2025-09-06,19820.95,22420.95,Paid Late,2600.0,42,Wallet,Payment delayed by 42 days. Late fee penalty assessed.
REP103253,APP12377,4,2026-02-07,2026-02-02,39646.51,39646.51,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103254,APP12370,2,2024-04-20,2024-04-17,7124.58,7124.58,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103255,APP12646,2,2025-06-17,2025-06-14,44503.06,44503.06,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103256,APP12052,1,2024-07-25,2024-07-23,8436.5,8436.5,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103257,APP10045,1,2024-04-27,2024-04-24,146543.23,146543.23,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103258,APP12471,3,2025-02-06,2025-02-03,149545.36,149545.36,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103259,APP10538,3,2024-12-29,,18256.65,0.0,Missed,4000.0,70,,EMI overdue by 70 days. No payment received.
REP103260,APP10754,2,2025-10-14,2025-10-12,58525.21,58525.21,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103261,APP11896,2,2025-12-20,2025-12-15,3975.11,3975.11,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103262,APP11328,3,2025-08-09,2025-08-09,25188.22,25188.22,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103263,APP12947,3,2025-10-04,2025-10-02,62798.71,62798.71,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103264,APP11609,2,2026-02-11,2026-02-07,24194.77,24194.77,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103265,APP12168,2,2024-10-30,2024-12-02,26086.66,28236.66,Paid Late,2150.0,33,UPI,Payment delayed by 33 days. Late fee penalty assessed.
REP103266,APP11936,3,2025-06-17,2025-06-15,4881.16,4881.16,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103267,APP12748,3,2026-03-09,2026-03-08,42180.3,42180.3,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103268,APP12854,7,2024-11-24,2024-11-19,35039.47,35039.47,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103269,APP10072,3,2025-11-04,2025-11-04,5912.83,5912.83,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103270,APP10481,5,2026-01-21,2026-01-21,67782.27,67782.27,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103271,APP12760,3,2026-03-10,2026-04-20,5568.82,2735.42,Partially Paid,1530.0,41,Wallet,Partial payment of ₹2735.42 received against due amount ₹5568.82.
REP103272,APP12231,4,2026-01-31,2026-01-29,73745.16,73745.16,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103273,APP11936,4,2025-07-17,2025-07-13,4881.16,4881.16,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103274,APP11996,4,2026-04-04,2026-04-24,135260.69,136760.69,Paid Late,1500.0,20,Net Banking,Payment delayed by 20 days. Late fee penalty assessed.
REP103275,APP11660,2,2025-08-25,2025-09-19,4990.72,6740.72,Paid Late,1750.0,25,NACH Auto-Debit,Payment delayed by 25 days. Late fee penalty assessed.
REP103276,APP12018,3,2025-01-02,2024-12-28,63355.95,63355.95,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103277,APP11922,1,2024-09-19,2024-09-18,9966.97,9966.97,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103278,APP10362,4,2025-08-19,2025-08-18,33508.81,33508.81,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103279,APP10350,4,2024-11-06,2024-11-03,20729.35,20729.35,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103280,APP10307,3,2024-05-12,2024-05-09,9720.11,9720.11,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103281,APP11218,4,2024-11-24,2024-11-19,13593.99,13593.99,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103282,APP10238,2,2025-03-21,2025-03-21,44024.63,44024.63,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103283,APP10652,4,2026-01-25,2026-01-23,9342.94,9342.94,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103284,APP11941,4,2025-09-09,2025-09-20,29940.45,30990.45,Paid Late,1050.0,11,Net Banking,Payment delayed by 11 days. Late fee penalty assessed.
REP103285,APP10923,2,2025-01-10,2025-01-06,5300.05,5300.05,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103286,APP11752,2,2024-04-17,2024-04-12,10714.69,10714.69,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103287,APP12941,1,2024-08-04,2024-08-01,38732.38,38732.38,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103288,APP12997,2,2024-10-06,2024-10-05,19106.56,19106.56,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103289,APP10495,4,2025-05-03,2025-04-30,8462.12,8462.12,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103290,APP10598,1,2025-08-09,2025-08-08,16550.57,16550.57,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103291,APP11610,3,2026-02-11,2026-02-07,14289.24,14289.24,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103292,APP12604,5,2026-05-19,2026-05-15,36367.59,36367.59,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103293,APP11015,2,2026-01-03,2025-12-29,5416.75,5416.75,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103294,APP12116,3,2025-10-12,,9296.17,0.0,Missed,2950.0,49,,EMI overdue by 49 days. No payment received.
REP103295,APP10850,4,2025-03-20,2025-03-15,6188.9,6188.9,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103296,APP12163,2,2026-01-29,2026-01-26,10117.28,10117.28,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103297,APP12264,1,2025-11-27,2025-12-25,16989.06,18889.06,Paid Late,1900.0,28,Credit Card,Payment delayed by 28 days. Late fee penalty assessed.
REP103298,APP12845,1,2024-09-10,2024-09-06,26424.47,26424.47,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103299,APP10543,3,2025-05-16,2025-05-16,11255.26,11255.26,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103300,APP12895,1,2024-11-02,2024-11-01,18187.55,18187.55,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103301,APP10968,4,2025-09-02,2025-08-29,1754.39,1754.39,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103302,APP11512,5,2024-09-06,2024-09-04,35223.69,35223.69,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103303,APP11837,3,2025-07-30,2025-07-27,5960.12,5960.12,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103304,APP10351,3,2024-05-23,2024-05-21,25864.25,25864.25,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103305,APP11752,3,2024-05-17,2024-05-17,10714.69,10714.69,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103306,APP11390,3,2025-12-14,2025-12-09,6607.83,6607.83,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103307,APP10791,1,2024-12-05,2024-12-02,14273.62,14273.62,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103308,APP12492,2,2025-08-13,2025-09-16,5850.64,8050.64,Paid Late,2200.0,34,NACH Auto-Debit,Payment delayed by 34 days. Late fee penalty assessed.
REP103309,APP11238,5,2025-07-18,2025-07-14,17368.08,17368.08,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103310,APP11329,1,2025-01-31,2025-02-23,11429.19,13079.19,Paid Late,1650.0,23,Net Banking,Payment delayed by 23 days. Late fee penalty assessed.
REP103311,APP10236,2,2024-10-23,2024-10-20,12939.01,12939.01,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103312,APP10457,1,2024-04-24,2024-04-19,5481.56,5481.56,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103313,APP10986,1,2024-08-18,2024-08-18,2999.27,2999.27,Paid On Time,0.0,0,NACH Auto-Debit,Regular monthly EMI paid on time.
REP103314,APP10661,3,2024-10-17,2024-10-14,15952.63,15952.63,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103315,APP11737,3,2025-10-13,2025-10-10,11380.6,11380.6,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103316,APP10658,1,2025-11-04,2025-10-30,9182.47,9182.47,Paid On Time,0.0,0,Credit Card,Regular monthly EMI paid on time.
REP103317,APP10865,2,2025-12-25,2025-12-25,18227.22,18227.22,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103318,APP11770,5,2025-08-11,2025-09-07,38289.62,40139.62,Paid Late,1850.0,27,Wallet,Payment delayed by 27 days. Late fee penalty assessed.
REP103319,APP12294,1,2025-12-18,2025-12-15,59510.94,59510.94,Paid On Time,0.0,0,Net Banking,Regular monthly EMI paid on time.
REP103320,APP10612,2,2025-07-02,2025-06-30,11762.72,11762.72,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103321,APP10142,1,2024-03-11,2024-04-11,24170.57,8692.45,Partially Paid,1230.0,31,Debit Card,Partial payment of ₹8692.45 received against due amount ₹24170.57.
REP103322,APP10539,1,2025-05-03,2025-05-02,19613.34,19613.34,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103323,APP10737,5,2025-11-21,2025-11-18,85437.11,85437.11,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
REP103324,APP11971,3,2024-08-26,2024-10-02,24228.68,26578.68,Paid Late,2350.0,37,UPI,Payment delayed by 37 days. Late fee penalty assessed.
REP103325,APP12735,1,2024-12-22,2024-12-18,52564.44,52564.44,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103326,APP10104,8,2026-07-06,2026-08-09,9993.43,12193.43,Paid Late,2200.0,34,UPI,Payment delayed by 34 days. Late fee penalty assessed.
REP103327,APP11046,2,2025-09-21,2025-09-16,77847.36,77847.36,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103328,APP10313,2,2024-12-24,2025-01-20,40425.86,42275.86,Paid Late,1850.0,27,Wallet,Payment delayed by 27 days. Late fee penalty assessed.
REP103329,APP10930,2,2024-10-04,2024-10-01,5677.3,5677.3,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103330,APP10270,2,2025-04-13,2025-04-10,3443.83,3443.83,Paid On Time,0.0,0,Debit Card,Regular monthly EMI paid on time.
REP103331,APP11883,1,2024-08-21,2024-08-18,9388.61,9388.61,Paid On Time,0.0,0,Wallet,Regular monthly EMI paid on time.
REP103332,APP12963,3,2025-09-08,2025-09-08,9303.59,9303.59,Paid On Time,0.0,0,UPI,Regular monthly EMI paid on time.
