application_id,customer_id,lender_id,loan_amount,approved_amount,interest_rate,loan_tenure_months,loan_purpose,application_date,approval_date,loan_status,rejection_reason,loan_channel,processing_fee,emi_amount,disbursement_date
APP11627,CUST10098,LEN1005,615000.0,525000.0,31.97,18,Personal Expenses,2025-03-17,2025-03-18,Approved,,Mobile App,11812.5,37096.51,2025-03-21
APP11628,CUST10420,LEN1009,750000.0,740000.0,20.58,24,Wedding,2024-04-20,2024-04-25,Approved,,Branch,13320.0,37872.9,2024-04-28
APP11629,CUST11367,LEN1017,135000.0,125000.0,25.4,12,Medical Emergency,2024-06-14,2024-06-18,Approved,,Mobile App,2625.0,11904.8,2024-06-19
APP11630,CUST10210,LEN1007,140000.0,120000.0,12.99,24,Home Renovation,2025-07-13,2025-07-18,Approved,,Branch,3300.0,5704.46,2025-07-21
APP11631,CUST10479,LEN1014,750000.0,625000.0,19.6,12,Education,2025-06-11,2025-06-13,Approved,,Mobile App,11875.0,57776.98,2025-06-16
APP11632,CUST10060,LEN1011,125000.0,110000.0,19.69,60,Wedding,2024-01-24,2024-01-28,Approved,,Direct Telecall,2420.0,2895.39,2024-01-31
APP11633,CUST10825,LEN1004,310000.0,265000.0,11.72,48,Personal Expenses,2025-05-23,2025-05-24,Approved,,DSA / Partner,4637.5,6942.09,2025-05-24
APP11634,CUST10748,LEN1001,425000.0,,,12,Medical Emergency,2024-06-24,,Pending,,Direct Telecall,,,
APP11635,CUST10370,LEN1008,520000.0,485000.0,15.51,18,Home Renovation,2025-02-06,2025-02-06,Approved,,Mobile App,9700.0,30373.16,2025-02-08
APP11636,CUST11105,LEN1015,360000.0,,,48,Debt Consolidation,2025-08-06,,Rejected,High Debt-to-Income Ratio,DSA / Partner,,,
APP11637,CUST10150,LEN1017,300000.0,,,12,Medical Emergency,2024-05-22,,Pending,,Branch,,,
APP11638,CUST10671,LEN1019,310000.0,,,24,Personal Expenses,2025-08-27,,Pending,,Branch,,,
APP11639,CUST11095,LEN1009,250000.0,,,36,Debt Consolidation,2024-01-17,,Rejected,High Debt-to-Income Ratio,Branch,,,
APP11640,CUST10260,LEN1002,1000000.0,945000.0,30.01,60,Personal Expenses,2025-12-09,2025-12-13,Approved,,Branch,18900.0,30579.76,2025-12-16
APP11641,CUST11473,LEN1020,300000.0,260000.0,24.07,18,Debt Consolidation,2024-05-13,2024-05-18,Approved,,Direct Telecall,9100.0,17351.44,2024-05-18
APP11642,CUST11326,LEN1003,265000.0,,,24,Wedding,2025-12-12,,Rejected,Incomplete Documentation,Mobile App,,,
APP11643,CUST10904,LEN1003,410000.0,365000.0,23.44,12,Education,2025-02-15,2025-02-19,Approved,,Branch,5475.0,34415.41,2025-02-20
APP11644,CUST10054,LEN1020,190000.0,,,24,Medical Emergency,2024-03-06,,Pending,,Branch,,,
APP11645,CUST11474,LEN1015,400000.0,330000.0,29.78,36,Wedding,2025-07-08,2025-07-11,Approved,,DSA / Partner,10725.0,13969.29,2025-07-14
APP11646,CUST11472,LEN1005,485000.0,405000.0,20.97,12,Business Expansion,2025-08-13,2025-08-13,Approved,,Branch,9112.5,37705.25,2025-08-15
APP11647,CUST11396,LEN1017,60000.0,60000.0,18.22,48,Home Renovation,2025-10-02,2025-10-07,Approved,,Direct Telecall,1260.0,1769.41,2025-10-09
APP11648,CUST10062,LEN1012,380000.0,330000.0,11.87,24,Vehicle Purchase,2025-09-26,2025-09-26,Approved,,Direct Telecall,8250.0,15514.22,2025-09-26
APP11649,CUST11379,LEN1004,195000.0,190000.0,11.3,36,Home Renovation,2024-12-16,2024-12-17,Approved,,Direct Telecall,3325.0,6247.38,2024-12-20
APP11650,CUST10944,LEN1019,160000.0,135000.0,22.31,12,Business Expansion,2024-10-28,2024-10-29,Approved,,Branch,4050.0,12655.39,2024-10-31
APP11651,CUST10802,LEN1008,1000000.0,,,12,Medical Emergency,2025-02-18,,Pending,,Website,,,
APP11652,CUST10337,LEN1009,85000.0,,,48,Business Expansion,2025-06-29,,Rejected,KYC Verification Failed,Mobile App,,,
APP11653,CUST11480,LEN1016,110000.0,90000.0,20.76,18,Vehicle Purchase,2025-08-12,2025-08-13,Approved,,Mobile App,2520.0,5861.62,2025-08-14
APP11654,CUST10704,LEN1017,415000.0,405000.0,13.32,48,Business Expansion,2024-08-16,2024-08-16,Approved,,Mobile App,8505.0,10929.57,2024-08-19
APP11655,CUST10757,LEN1012,85000.0,85000.0,31.7,48,Wedding,2024-09-26,2024-09-30,Approved,,Branch,2125.0,3145.12,2024-10-02
APP11656,CUST10033,LEN1020,205000.0,,,24,Debt Consolidation,2024-08-17,,Pending,,Website,,,
APP11657,CUST10016,LEN1007,330000.0,320000.0,21.47,36,Medical Emergency,2025-06-08,2025-06-08,Approved,,Direct Telecall,8800.0,12133.38,2025-06-11
APP11658,CUST11227,LEN1016,125000.0,105000.0,21.28,12,Business Expansion,2024-08-29,2024-08-31,Approved,,Branch,2940.0,9791.06,2024-09-01
APP11659,CUST10808,LEN1010,125000.0,120000.0,27.29,18,Wedding,2024-11-30,2024-12-01,Approved,,Mobile App,3000.0,8198.49,2024-12-02
APP11660,CUST10750,LEN1020,205000.0,170000.0,25.01,60,Vehicle Purchase,2025-06-21,2025-06-24,Approved,,DSA / Partner,5950.0,4990.72,2025-06-26
APP11661,CUST10094,LEN1001,900000.0,,,18,Home Renovation,2025-10-20,,Rejected,Low Credit Score,Direct Telecall,,,
APP11662,CUST10581,LEN1003,170000.0,155000.0,25.75,18,Home Renovation,2025-01-27,2025-01-27,Approved,,DSA / Partner,2325.0,10471.86,2025-01-30
APP11663,CUST11150,LEN1002,320000.0,,,60,Home Renovation,2024-01-07,,Pending,,DSA / Partner,,,
APP11664,CUST10557,LEN1012,65000.0,,,60,Business Expansion,2024-06-15,,Rejected,High Debt-to-Income Ratio,DSA / Partner,,,
APP11665,CUST10678,LEN1018,240000.0,,,60,Vehicle Purchase,2024-02-29,,Rejected,KYC Verification Failed,DSA / Partner,,,
APP11666,CUST11196,LEN1017,240000.0,205000.0,13.09,60,Wedding,2025-03-28,2025-03-29,Approved,,Branch,4305.0,4673.83,2025-04-01
APP11667,CUST11447,LEN1011,135000.0,115000.0,12.26,48,Debt Consolidation,2025-10-09,2025-10-11,Approved,,Branch,2530.0,3043.09,2025-10-13
APP11668,CUST11460,LEN1020,300000.0,295000.0,31.81,36,Home Renovation,2025-09-21,2025-09-26,Approved,,Website,10325.0,12817.46,2025-09-29
APP11669,CUST10681,LEN1001,175000.0,145000.0,22.6,60,Personal Expenses,2024-02-13,2024-02-18,Approved,,Mobile App,3625.0,4054.36,2024-02-19
APP11670,CUST11201,LEN1008,100000.0,95000.0,31.22,12,Home Renovation,2024-04-28,2024-04-28,Approved,,Direct Telecall,1900.0,9318.38,2024-04-29
APP11671,CUST10012,LEN1011,105000.0,95000.0,19.85,6,Education,2025-10-10,2025-10-15,Approved,,Direct Telecall,2090.0,16762.55,2025-10-15
APP11672,CUST10582,LEN1010,160000.0,150000.0,24.61,36,Vehicle Purchase,2025-08-23,2025-08-24,Approved,,DSA / Partner,3750.0,5933.08,2025-08-27
APP11673,CUST11414,LEN1008,350000.0,,,48,Wedding,2024-10-26,,Rejected,Incomplete Documentation,Direct Telecall,,,
APP11674,CUST10847,LEN1005,1000000.0,,,12,Business Expansion,2024-06-20,,Rejected,KYC Verification Failed,Branch,,,
APP11675,CUST10590,LEN1007,490000.0,470000.0,26.72,6,Education,2025-07-10,2025-07-11,Approved,,Mobile App,12925.0,84550.11,2025-07-12
APP11676,CUST10129,LEN1005,425000.0,395000.0,21.39,12,Personal Expenses,2024-11-08,2024-11-13,Approved,,Direct Telecall,8887.5,36853.92,2024-11-13
APP11677,CUST10185,LEN1017,315000.0,295000.0,14.94,18,Wedding,2024-07-27,2024-07-27,Approved,,Mobile App,6195.0,18395.18,2024-07-28
APP11678,CUST10966,LEN1013,400000.0,390000.0,28.93,6,Wedding,2024-07-04,2024-07-06,Approved,,Mobile App,9360.0,70593.49,2024-07-08
APP11679,CUST10744,LEN1018,675000.0,655000.0,20.75,24,Home Renovation,2024-06-07,2024-06-09,Approved,,DSA / Partner,13100.0,33577.23,2024-06-10
APP11680,CUST11267,LEN1003,205000.0,185000.0,15.72,60,Wedding,2025-11-04,2025-11-07,Approved,,DSA / Partner,2775.0,4471.36,2025-11-07
APP11681,CUST11126,LEN1006,365000.0,325000.0,14.22,6,Wedding,2024-03-05,2024-03-08,Approved,,Mobile App,9750.0,56435.28,2024-03-09
APP11682,CUST11157,LEN1019,500000.0,415000.0,15.27,60,Personal Expenses,2024-07-05,2024-07-09,Approved,,Website,12450.0,9931.73,2024-07-10
APP11683,CUST10844,LEN1006,500000.0,,,48,Vehicle Purchase,2025-11-04,,Rejected,Past Loan Default,Website,,,
APP11684,CUST10155,LEN1010,240000.0,210000.0,14.65,36,Home Renovation,2024-06-19,2024-06-20,Approved,,Mobile App,5250.0,7243.78,2024-06-21
APP11685,CUST10656,LEN1018,760000.0,720000.0,11.89,18,Vehicle Purchase,2025-05-15,2025-05-20,Approved,,Mobile App,14400.0,43870.29,2025-05-23
APP11686,CUST10449,LEN1006,500000.0,435000.0,13.1,18,Education,2025-08-07,2025-08-11,Approved,,Mobile App,13050.0,26750.0,2025-08-14
APP11687,CUST11252,LEN1004,110000.0,100000.0,18.54,24,Wedding,2024-07-10,2024-07-11,Approved,,Mobile App,1750.0,5018.54,2024-07-11
APP11688,CUST10679,LEN1008,390000.0,,,36,Wedding,2025-05-24,,Pending,,Branch,,,
APP11689,CUST11473,LEN1004,815000.0,,,48,Business Expansion,2025-08-16,,Rejected,Past Loan Default,Mobile App,,,
APP11690,CUST11063,LEN1008,65000.0,55000.0,20.08,6,Medical Emergency,2025-01-08,2025-01-08,Approved,,Mobile App,1100.0,9710.95,2025-01-09
APP11691,CUST10355,LEN1002,855000.0,835000.0,23.64,18,Wedding,2025-12-03,2025-12-07,Approved,,Branch,16700.0,55549.45,2025-12-10
APP11692,CUST10716,LEN1007,555000.0,485000.0,14.29,48,Business Expansion,2025-06-10,2025-06-14,Approved,,Direct Telecall,13337.5,13324.0,2025-06-17
APP11693,CUST10125,LEN1002,125000.0,115000.0,12.94,18,Debt Consolidation,2025-02-01,2025-02-05,Approved,,Mobile App,2300.0,7063.25,2025-02-07
APP11694,CUST10225,LEN1015,90000.0,90000.0,25.35,60,Home Renovation,2025-08-07,2025-08-07,Approved,,Mobile App,2925.0,2660.12,2025-08-08
APP11695,CUST11317,LEN1019,300000.0,,,48,Business Expansion,2024-01-25,,Rejected,Low Credit Score,Direct Telecall,,,
APP11696,CUST10621,LEN1007,215000.0,205000.0,20.61,48,Education,2025-09-18,2025-09-22,Approved,,Mobile App,5637.5,6305.04,2025-09-25
APP11697,CUST10963,LEN1003,230000.0,230000.0,21.81,36,Wedding,2025-09-15,2025-09-15,Approved,,Mobile App,3450.0,8761.21,2025-09-16
APP11698,CUST11499,LEN1005,140000.0,125000.0,15.78,12,Medical Emergency,2025-04-16,2025-04-17,Approved,,Direct Telecall,2812.5,11328.35,2025-04-17
APP11699,CUST10236,LEN1020,300000.0,265000.0,17.06,48,Medical Emergency,2024-04-25,2024-04-26,Approved,,Mobile App,9275.0,7654.81,2024-04-26
APP11700,CUST10248,LEN1020,195000.0,,,24,Home Renovation,2024-12-17,,Pending,,Direct Telecall,,,
APP11701,CUST11356,LEN1017,1000000.0,,,12,Education,2024-08-07,,Pending,,Branch,,,
APP11702,CUST10076,LEN1010,225000.0,205000.0,19.51,24,Vehicle Purchase,2024-08-01,2024-08-04,Approved,,Website,5125.0,10384.63,2024-08-06
APP11703,CUST11067,LEN1004,120000.0,100000.0,13.67,60,Debt Consolidation,2024-04-12,2024-04-16,Approved,,Mobile App,1750.0,2309.75,2024-04-19
APP11704,CUST11281,LEN1017,310000.0,270000.0,13.99,18,Personal Expenses,2025-11-11,2025-11-15,Approved,,Branch,5670.0,16715.83,2025-11-17
APP11705,CUST10770,LEN1005,120000.0,,,60,Education,2025-01-10,,Rejected,KYC Verification Failed,Direct Telecall,,,
APP11706,CUST11478,LEN1013,305000.0,280000.0,11.54,6,Personal Expenses,2025-11-13,2025-11-18,Approved,,Mobile App,6720.0,48249.92,2025-11-21
APP11707,CUST10035,LEN1004,205000.0,,,24,Medical Emergency,2024-10-09,,Pending,,Mobile App,,,
APP11708,CUST10391,LEN1014,805000.0,705000.0,24.84,36,Business Expansion,2025-01-10,2025-01-11,Approved,,Branch,13395.0,27971.05,2025-01-12
APP11709,CUST10056,LEN1009,750000.0,,,48,Home Renovation,2024-05-24,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP11710,CUST10111,LEN1014,105000.0,95000.0,14.41,36,Home Renovation,2024-08-24,2024-08-25,Approved,,DSA / Partner,1805.0,3265.82,2024-08-25
APP11711,CUST10908,LEN1003,455000.0,375000.0,20.38,60,Personal Expenses,2024-08-21,2024-08-25,Approved,,DSA / Partner,5625.0,10014.66,2024-08-25
APP11712,CUST10702,LEN1011,505000.0,470000.0,17.58,60,Home Renovation,2025-10-08,2025-10-13,Approved,,Direct Telecall,10340.0,11827.79,2025-10-15
APP11713,CUST10067,LEN1008,215000.0,195000.0,15.83,6,Business Expansion,2025-05-23,2025-05-26,Approved,,DSA / Partner,3900.0,34016.94,2025-05-28
APP11714,CUST10867,LEN1010,900000.0,860000.0,14.61,18,Wedding,2025-11-24,2025-11-26,Approved,,Branch,21500.0,53493.2,2025-11-29
APP11715,CUST10354,LEN1008,435000.0,390000.0,10.51,60,Medical Emergency,2024-09-14,2024-09-14,Approved,,Mobile App,7800.0,8384.55,2024-09-14
APP11716,CUST10243,LEN1017,115000.0,105000.0,10.8,12,Personal Expenses,2025-02-26,2025-03-01,Approved,,Direct Telecall,2205.0,9270.28,2025-03-03
APP11717,CUST10185,LEN1016,250000.0,225000.0,15.96,36,Personal Expenses,2024-01-14,2024-01-19,Approved,,Branch,6300.0,7905.89,2024-01-21
APP11718,CUST10918,LEN1004,75000.0,65000.0,14.17,6,Medical Emergency,2024-03-03,2024-03-03,Approved,,Website,1137.5,11285.45,2024-03-06
APP11719,CUST10928,LEN1004,450000.0,445000.0,20.18,24,Education,2024-03-22,2024-03-24,Approved,,Website,7787.5,22687.78,2024-03-26
APP11720,CUST11087,LEN1009,460000.0,435000.0,10.57,12,Vehicle Purchase,2024-04-26,2024-04-30,Approved,,Mobile App,7830.0,38358.83,2024-05-03
APP11721,CUST10373,LEN1012,295000.0,,,36,Business Expansion,2025-03-12,,Rejected,Incomplete Documentation,DSA / Partner,,,
APP11722,CUST10880,LEN1020,140000.0,110000.0,22.07,6,Education,2025-07-28,2025-08-02,Approved,,Mobile App,3850.0,19531.38,2025-08-03
APP11723,CUST11244,LEN1013,230000.0,,,60,Wedding,2025-03-23,,Pending,,Website,,,
APP11724,CUST10807,LEN1014,1000000.0,,,6,Business Expansion,2024-03-06,,Rejected,Past Loan Default,Branch,,,
APP11725,CUST10493,LEN1005,915000.0,,,24,Personal Expenses,2024-02-28,,Pending,,Mobile App,,,
APP11726,CUST10545,LEN1013,390000.0,360000.0,19.92,6,Debt Consolidation,2025-10-03,2025-10-03,Approved,,Website,8640.0,63533.82,2025-10-03
APP11727,CUST10916,LEN1019,400000.0,320000.0,19.48,24,Medical Emergency,2024-02-08,2024-02-12,Approved,,Website,9600.0,16205.48,2024-02-13
APP11728,CUST11114,LEN1018,145000.0,125000.0,24.37,48,Debt Consolidation,2024-01-04,2024-01-09,Approved,,Branch,2500.0,4100.84,2024-01-09
APP11729,CUST10649,LEN1006,235000.0,220000.0,19.23,36,Personal Expenses,2024-10-31,2024-11-03,Approved,,Branch,6600.0,8089.93,2024-11-06
APP11730,CUST11242,LEN1017,760000.0,640000.0,19.2,48,Education,2024-03-07,2024-03-12,Approved,,Direct Telecall,13440.0,19203.69,2024-03-12
APP11731,CUST10850,LEN1013,450000.0,,,48,Debt Consolidation,2025-02-24,,Rejected,Insufficient Monthly Income,Mobile App,,,
APP11732,CUST10204,LEN1005,200000.0,,,18,Personal Expenses,2025-05-06,,Rejected,Past Loan Default,DSA / Partner,,,
APP11733,CUST10546,LEN1008,205000.0,175000.0,15.6,12,Business Expansion,2024-07-06,2024-07-10,Approved,,DSA / Partner,3500.0,15844.79,2024-07-12
APP11734,CUST11194,LEN1019,500000.0,,,36,Wedding,2024-03-09,,Rejected,Incomplete Documentation,Mobile App,,,
APP11735,CUST10541,LEN1006,430000.0,385000.0,23.63,60,Home Renovation,2024-08-07,2024-08-11,Approved,,Mobile App,11550.0,10993.14,2024-08-12
APP11736,CUST10217,LEN1003,540000.0,,,60,Home Renovation,2025-11-12,,Pending,,Direct Telecall,,,
APP11737,CUST11351,LEN1001,430000.0,425000.0,12.9,48,Debt Consolidation,2025-07-12,2025-07-13,Approved,,Mobile App,10625.0,11380.6,2025-07-15
APP11738,CUST11402,LEN1020,300000.0,245000.0,14.89,36,Wedding,2024-04-24,2024-04-24,Approved,,Mobile App,8575.0,8479.81,2024-04-26
APP11739,CUST11355,LEN1017,90000.0,,,60,Medical Emergency,2025-02-12,,Pending,,Branch,,,
APP11740,CUST10533,LEN1010,695000.0,630000.0,15.74,12,Medical Emergency,2024-12-30,2024-12-31,Approved,,DSA / Partner,15750.0,57082.96,2025-01-03
APP11741,CUST11039,LEN1012,600000.0,510000.0,16.81,6,Home Renovation,2024-01-27,2024-01-30,Approved,,Mobile App,12750.0,89215.79,2024-02-01
APP11742,CUST10970,LEN1003,385000.0,315000.0,12.29,12,Education,2025-07-30,2025-07-30,Approved,,DSA / Partner,4725.0,28030.12,2025-07-30
APP11743,CUST10324,LEN1017,1000000.0,935000.0,15.22,48,Debt Consolidation,2025-09-06,2025-09-10,Approved,,Mobile App,19635.0,26126.14,2025-09-11
APP11744,CUST10949,LEN1013,500000.0,405000.0,13.73,48,Wedding,2025-10-12,2025-10-14,Approved,,Direct Telecall,9720.0,11012.45,2025-10-15
APP11745,CUST11462,LEN1004,545000.0,,,60,Medical Emergency,2025-03-09,,Rejected,Low Credit Score,Branch,,,
APP11746,CUST10727,LEN1014,120000.0,105000.0,16.19,36,Education,2025-05-14,2025-05-19,Approved,,Mobile App,1995.0,3701.35,2025-05-20
APP11747,CUST10683,LEN1013,295000.0,,,60,Wedding,2025-11-05,,Pending,,Branch,,,
APP11748,CUST11373,LEN1013,230000.0,215000.0,22.49,48,Personal Expenses,2025-03-07,2025-03-11,Approved,,Branch,5160.0,6831.13,2025-03-14
APP11749,CUST10786,LEN1018,310000.0,275000.0,14.51,18,Vehicle Purchase,2024-09-29,2024-09-29,Approved,,Mobile App,5500.0,17092.47,2024-10-02
APP11750,CUST10024,LEN1005,285000.0,,,6,Vehicle Purchase,2024-06-12,,Rejected,KYC Verification Failed,Mobile App,,,
APP11751,CUST11188,LEN1008,310000.0,255000.0,15.06,24,Debt Consolidation,2025-07-13,2025-07-17,Approved,,Branch,5100.0,12371.37,2025-07-18
APP11752,CUST10545,LEN1018,380000.0,370000.0,17.2,48,Education,2024-02-12,2024-02-14,Approved,,Branch,7400.0,10714.69,2024-02-17
APP11753,CUST10983,LEN1005,505000.0,410000.0,13.66,60,Wedding,2025-08-12,2025-08-12,Approved,,Branch,9225.0,9467.87,2025-08-12
APP11754,CUST10615,LEN1003,180000.0,155000.0,15.79,60,Medical Emergency,2024-09-11,2024-09-15,Approved,,Branch,2325.0,3752.03,2024-09-16
APP11755,CUST10419,LEN1014,160000.0,155000.0,11.53,12,Wedding,2025-02-21,2025-02-22,Approved,,Direct Telecall,2945.0,13737.51,2025-02-22
APP11756,CUST10522,LEN1011,355000.0,350000.0,22.87,6,Vehicle Purchase,2024-01-23,2024-01-25,Approved,,Website,7700.0,62285.61,2024-01-27
APP11757,CUST11015,LEN1005,175000.0,165000.0,20.44,36,Medical Emergency,2024-11-21,2024-11-26,Approved,,DSA / Partner,3712.5,6169.05,2024-11-28
APP11758,CUST10561,LEN1001,1000000.0,950000.0,11.95,24,Vehicle Purchase,2025-04-26,2025-05-01,Approved,,Mobile App,23750.0,44697.62,2025-05-01
APP11759,CUST11057,LEN1005,455000.0,,,36,Personal Expenses,2025-07-08,,Rejected,Incomplete Documentation,Branch,,,
APP11760,CUST10006,LEN1013,185000.0,150000.0,27.7,36,Home Renovation,2024-10-05,2024-10-09,Approved,,Mobile App,3600.0,6180.25,2024-10-09
APP11761,CUST10464,LEN1011,595000.0,,,24,Vehicle Purchase,2025-07-13,,Rejected,Insufficient Monthly Income,Website,,,
APP11762,CUST11263,LEN1018,695000.0,630000.0,27.94,12,Vehicle Purchase,2025-09-25,2025-09-29,Approved,,Direct Telecall,12600.0,60780.28,2025-10-02
APP11763,CUST11162,LEN1010,290000.0,,,60,Medical Emergency,2024-12-14,,Pending,,Website,,,
APP11764,CUST11205,LEN1009,685000.0,,,60,Personal Expenses,2024-05-07,,Rejected,Past Loan Default,Mobile App,,,
APP11765,CUST10277,LEN1020,300000.0,280000.0,14.71,6,Wedding,2024-09-09,2024-09-14,Approved,,Website,9800.0,48689.19,2024-09-14
APP11766,CUST10720,LEN1004,150000.0,125000.0,24.02,6,Vehicle Purchase,2024-03-04,2024-03-08,Approved,,Direct Telecall,2187.5,22316.98,2024-03-11
APP11767,CUST10425,LEN1014,265000.0,245000.0,14.55,24,Home Renovation,2025-06-11,2025-06-15,Approved,,Mobile App,4655.0,11826.91,2025-06-15
APP11768,CUST10777,LEN1016,110000.0,100000.0,19.15,6,Debt Consolidation,2024-11-01,2024-11-02,Approved,,Mobile App,2800.0,17609.85,2024-11-02
APP11769,CUST10601,LEN1013,500000.0,460000.0,23.21,48,Debt Consolidation,2025-07-24,2025-07-27,Approved,,Direct Telecall,11040.0,14796.65,2025-07-27
APP11770,CUST10670,LEN1014,225000.0,220000.0,15.02,6,Debt Consolidation,2025-03-09,2025-03-12,Approved,,Website,4180.0,38289.62,2025-03-14
APP11771,CUST11101,LEN1001,390000.0,325000.0,23.58,60,Debt Consolidation,2024-08-14,2024-08-18,Approved,,Website,8125.0,9270.53,2024-08-18
APP11772,CUST10871,LEN1005,115000.0,110000.0,12.85,60,Business Expansion,2025-02-18,2025-02-23,Approved,,Website,2475.0,2494.4,2025-02-24
APP11773,CUST10858,LEN1011,420000.0,365000.0,12.32,6,Medical Emergency,2025-10-09,2025-10-10,Approved,,DSA / Partner,8030.0,63037.88,2025-10-10
APP11774,CUST10019,LEN1014,80000.0,70000.0,16.39,12,Medical Emergency,2024-06-04,2024-06-07,Approved,,Mobile App,1330.0,6364.09,2024-06-10
APP11775,CUST10980,LEN1016,285000.0,,,12,Business Expansion,2024-03-09,,Rejected,Insufficient Monthly Income,Branch,,,
APP11776,CUST10057,LEN1004,175000.0,170000.0,31.13,18,Medical Emergency,2025-01-16,2025-01-18,Approved,,Mobile App,2975.0,11940.29,2025-01-21
APP11777,CUST10123,LEN1001,460000.0,420000.0,16.45,36,Personal Expenses,2025-04-30,2025-05-03,Approved,,Mobile App,10500.0,14859.43,2025-05-06
APP11778,CUST11145,LEN1005,240000.0,235000.0,14.64,6,Home Renovation,2025-09-01,2025-09-01,Approved,,Branch,5287.5,40855.98,2025-09-03
APP11779,CUST10914,LEN1005,285000.0,,,24,Debt Consolidation,2025-10-15,,Pending,,Mobile App,,,
APP11780,CUST10871,LEN1003,90000.0,80000.0,11.19,6,Home Renovation,2024-07-27,2024-07-30,Approved,,Mobile App,1200.0,13771.87,2024-08-01
APP11781,CUST10467,LEN1014,385000.0,345000.0,18.14,36,Vehicle Purchase,2024-02-19,2024-02-24,Approved,,Branch,6555.0,12496.82,2024-02-25
APP11782,CUST10755,LEN1009,400000.0,375000.0,19.66,12,Debt Consolidation,2024-05-06,2024-05-07,Approved,,Mobile App,6750.0,34676.95,2024-05-09
APP11783,CUST10519,LEN1012,600000.0,595000.0,17.72,18,Personal Expenses,2025-11-23,2025-11-28,Approved,,Mobile App,14875.0,37885.07,2025-11-30
APP11784,CUST10585,LEN1015,270000.0,225000.0,17.45,12,Education,2024-04-24,2024-04-29,Approved,,Mobile App,7312.5,20569.15,2024-05-02
APP11785,CUST10585,LEN1018,425000.0,400000.0,20.93,48,Wedding,2025-09-27,2025-09-30,Approved,,Direct Telecall,8000.0,12371.22,2025-10-03
APP11786,CUST10816,LEN1007,575000.0,465000.0,20.42,18,Home Renovation,2024-06-22,2024-06-26,Approved,,DSA / Partner,12787.5,30208.86,2024-06-29
APP11787,CUST11404,LEN1006,500000.0,,,24,Business Expansion,2024-01-13,,Pending,,Direct Telecall,,,
APP11788,CUST11342,LEN1018,105000.0,105000.0,16.0,60,Medical Emergency,2025-01-31,2025-02-02,Approved,,Branch,2100.0,2553.4,2025-02-04
APP11789,CUST11464,LEN1007,70000.0,65000.0,14.02,36,Education,2025-07-12,2025-07-16,Approved,,Website,1787.5,2222.18,2025-07-17
